sid,eid,tid,title,titleType
10,10,1985011210,Boxer,Sketch
10,10,1985011212,,Saturday Night News
10,10,198501126,Safeco,Commercial
10,10,198501128,Predictions,Sketch
10,10,1985011211,Fast Love,Sketch
10,10,198501129,The Joe Franklin Show,Show
10,10,198501125,Nose Hair Trimmer,Sketch
10,10,198501124,Waterskiing,Sketch
10,10,198501123,MacDouglass-Drummond,Commercial
10,10,198501122,,Monologue
10,10,198501121,Green Room,Cold Opening
10,11,1985011913,"""Loverboy""",Musical Performance
10,11,1985011912,Mental Hospital,Sketch
10,11,1985011911,"""Caribbean Queen""",Musical Performance
10,11,198501198,,Saturday Night News
10,11,198501197,In Praise of Women,Show
10,11,198501196,Foldgers Crystals,Commercial
10,11,198501199,The Flaming Parrot,Sketch
10,11,1985011910,"Good Cop, Bad Cop",Sketch
10,11,198501195,,Guest Performance
10,11,198501194,Scalper,Sketch
10,11,198501193,Super Sunday,Sketch
10,11,198501191,Inauguration,Cold Opening
10,15,1985033014,Affair,Sketch
10,11,198501192,,Monologue
10,15,1985033015,"""Animal Instinct""",Musical Performance
10,15,1985033013,Trash Talk,Miscellaneous
10,15,1985033012,"""Night Shift""",Musical Performance
10,15,1985033011,The Joe Franklin Show,Show
10,15,1985033010,,Guest Performance
10,15,198503309,Ohio Savings & Loan,Commercial
10,15,198503306,Fernando's Hideaway,Show
10,15,198503308,Substitute Teacher,Film
10,15,198503304,Camp Crystal Lake,Sketch
10,15,198503307,Houses Of Shame,Show
10,15,198503305,Ronald Reagan Jeans,Commercial
10,15,198503303,Toxic Waste,Commercial
10,15,198503302,,Monologue
10,13,1985020914,"""Run to You""",Musical Performance
10,13,1985020912,Hats,Miscellaneous
10,13,1985020911,Salem Witch Trials,Sketch
10,13,1985020910,"""Somebody""",Musical Performance
10,13,1985020913,Small Time Agency,Sketch
10,13,198502099,,Saturday Night News
10,13,198502098,Oscar Talk,Sketch
10,15,198503301,I Am Also The World,Cold Opening
10,13,198502097,Ronald Reagan Jeans,Commercial
10,13,198502092,,Monologue
10,13,198502096,While You Were Gone,Sketch
10,13,198502095,Dueling Magi,Miscellaneous
10,13,198502094,American Profiles,Show
10,13,198502093,The Kate & Ali Valentine's Day Special,Commercial
10,13,198502091,Congress,Cold Opening
11,1,1985110914,Coloring Book,Miscellaneous
11,1,1985110911,,Guest Performance
11,1,198511099,,Weekend Update
11,1,1985110913,The Limits Of The Imagination,Sketch
11,1,1985110910,El Spectaculare De Marika,Show
11,1,198511098,The Jones Brothers,Commercial
11,1,198511097,Critic,Commercial
11,1,198511096,"""Alive and Kicking""",Musical Performance
11,1,198511093,Where You're Going,Commercial
11,1,198511091,Drug Testing,Cold Opening
10,16,1985040611,"""Right Now""",Musical Performance
11,1,198511095,Pinklisting,Sketch
10,16,198504069,Palisades Nursing Home,Sketch
11,1,198511092,,Monologue
10,16,1985040610,Talk Back,Show
10,16,198504068,"""Say It Again""",Musical Performance
10,16,198504067,,Saturday Night News
10,16,198504066,Escaping The Germans,Sketch
10,16,198504065,,Guest Performance
10,16,198504064,"Jackie Rogers Jr.'s $100,000 Jackpot Wad",Game Show
10,16,198504063,Superman Auditions,Sketch
10,16,198504062,,Monologue
10,16,198504061,A.D. 13 Part V: A New Beginning,Cold Opening
10,12,1985020215,"""Private Dancer""",Musical Performance
10,12,1985020210,Fritz's Bait and Tackle,Sketch
10,12,1985020214,New Auctioneer,Sketch
10,12,1985020212,"""Better Be Good to Me""",Musical Performance
10,12,1985020211,,Saturday Night News
10,12,198502029,New York On Five Dollars A Day,Show
10,12,198502028,Power From Giving,Commercial
10,12,198502027,"""What's Love Got to Do With It""",Musical Performance
10,12,198502026,Kelly Cola,Sketch
10,12,198502025,A Couple of White Guys,Musical Sketch
10,12,198502023,Miss Malone,Sketch
10,12,198502022,,Monologue
10,12,198502024,Time,Commercial
11,2,1985111617,"Craig Sundberg, Idiot Savant",Sketch
10,12,198502021,Backstage,Cold Opening
11,2,1985111616,"""A Love Bizarre""",Musical Performance
11,2,1985111613,"The Blue, The Gray, And The Yellow",Show
11,2,1985111615,Pathological Liars Anonymous,Commercial
11,2,1985111614,Drums Drums Drums,Commercial
11,2,1985111611,The Jose Cuervo Institute,Commercial
11,2,1985111612,The Life of Vlad the Impaler,Sketch
11,2,198511169,,Weekend Update
11,2,1985111610,Jose Cuervo's Party School Bowl,Game Show
11,2,198511168,Those Unlucky Andersons,Show
11,2,198511164,The Pat Stevens Show,Show
11,2,198511167,Trojans,Commercial
11,2,198511166,"""Hollyrock""",Musical Performance
11,2,198511163,Wacky Glue,Commercial
11,2,198511162,,Monologue
11,2,198511161,Firefighters,Cold Opening
10,17,1985041313,"""Lucky""",Musical Performance
10,17,1985041312,Good Sex,Show
10,17,1985041311,A Couple of Red Guys,Musical Sketch
10,17,1985041310,Fernando's Hideaway,Show
10,17,198504139,"""Boys Won't""",Musical Performance
10,17,198504138,,Saturday Night News
10,17,198504137,Sports Beat,Show
10,17,198504136,Bar Mitzvah,Sketch
10,17,198504135,"Run, Throw & Catch Like A Girl Olympics",Show
10,17,198504134,Inside Out,Show
10,17,198504133,Hospital,Sketch
10,17,198504132,,Monologue
10,17,198504131,Willie & Frankie,Cold Opening
10,14,1985021613,"Tom, Dick and Horny",Commercial
10,14,1985021615,Shootout At The Zepplin Corral,Cartoon
10,14,1985021614,"""Get It On""",Musical Performance
10,14,1985021611,First Draft Theater,Sketch
10,14,1985021610,"""Some Like It Hot""",Musical Performance
10,14,198502168,Messengers,Sketch
10,14,198502169,,Saturday Night News
10,14,198502166,Plexiglas,Miscellaneous
10,14,198502167,Called Shot,Sketch
10,14,198502165,Night of 100 Stars,Miscellaneous
10,14,198502164,That White Guy & His Wife,Musical Sketch
10,14,198502162,Strategic Airborne Contraceptive,Commercial
10,14,198502163,The Joe Franklin Show,Show
10,14,198502161,,Monologue
12,11,1987021416,,Goodnights
10,1,1984100619,,Goodnights
12,12,1987022116,,Goodnights
10,2,1984101317,NBC Sports Update,Miscellaneous
12,14,1987032113,,Goodnights
12,13,1987022817,,Goodnights
12,15,1987032814,,Goodnights
12,10,1987013115,,Goodnights
12,3,1986110818,,Goodnights
12,4,1986111514,,Goodnights
12,9,1987012417,,Goodnights
12,8,1986122015,,Goodnights
12,7,1986121318,,Goodnights
12,6,1986120615,,Goodnights
12,5,1986112214,,Goodnights
12,2,1986101816,,Goodnights
12,2,1986101815,"""Hit The Road Jack""",Musical Performance
12,2,1986101813,"""Hit It, Run""",Musical Performance
12,2,1986101810,Parent-Teen Drunk Driving Contract,Miscellaneous
12,2,1986101814,Chalk Factory,Sketch
12,2,1986101812,Old Hollywood,Sketch
12,2,1986101811,,Guest Performance
12,2,198610189,Instant Coffee,Show
12,1,1986101114,Baby It's Cold Outside,Musical Sketch
12,1,1986101118,,Goodnights
12,1,1986101113,Ten Weeks In Jail,Commercial
12,1,1986101116,"""Fool For You""",Musical Performance
12,1,1986101117,Brecht/Rogers Medley,Miscellaneous
12,1,1986101115,Comeback,Sketch
12,1,1986101111,Mr. Subliminal,Sketch
12,1,1986101112,Alienses,Sketch
12,1,198610115,Quiz Masters,Game Show
12,1,1986101110,,Weekend Update
12,1,198610119,"""Smack Dab in the Middle""",Musical Performance
12,1,198610118,Church Chat,Show
12,1,198610116,The Amazing Alexander,Commercial
12,1,198610114,Girlfriends,Sketch
12,1,198610113,General Dynamics,Commercial
12,1,198610112,,Monologue
12,2,198610187,"""Walk This Way""",Musical Performance
12,1,198610111,It Was All A Dream,Cold Opening
12,2,198610188,,Weekend Update
12,2,198610186,,Miscellaneous
12,2,198610185,The Crosby Show,Show
12,2,198610184,Donahue,Show
12,2,198610183,Team Xynex,Commercial
12,2,198610182,,Monologue
12,2,198610181,Bartles & Jaymes,Cold Opening
12,3,1986110816,I Saw God,Musical Sketch
12,3,1986110815,Miss Connie's Fable Nook,Sketch
12,3,1986110814,"""Keep On Laughin'""",Musical Performance
12,3,1986110817,"Pango, Giant Dog Of Tokyo!",Film
12,3,1986110812,Make Joan Baez Laugh,Game Show
12,3,1986110813,Pork,Commercial
12,3,1986110811,Dog Baseball,Film
12,3,198611085,Church Chat,Show
12,3,198611089,,Weekend Update
12,3,198611088,Pork,Commercial
12,3,198611087,"""Emotion In Motion""",Musical Performance
12,3,1986110810,Two Sammies,Sketch
12,3,198611086,Helmsley Spook House,Commercial
12,3,198611084,The People's Court,Show
12,3,198611083,,Monologue
12,3,198611082,Dressing Room,Cold Opening
12,3,198611081,Disclaimer,Miscellaneous
12,4,1986111513,,Miscellaneous
12,4,1986111512,"""Original Wrapper""",Musical Performance
12,4,1986111511,Krypton Survives,Sketch
12,4,198611159,Love Connection,Game Show
12,4,1986111510,Dancing Lord,Sketch
12,4,198611153,Adobe,Commercial
12,4,198611158,,Weekend Update
12,4,198611157,"""I Love You, Suzanne""",Musical Performance
12,4,198611156,Pet Chicken Shop,Sketch
12,4,198611154,Parent-Teacher Conference,Sketch
12,4,198611152,,Monologue
12,4,198611151,Church Chat,Cold Opening
12,4,198611155,Jungle Room,Sketch
12,5,1986112211,"""The Boy in the Bubble""",Musical Performance
12,5,198611228,Baycrest Jewish Retirement Home,Sketch
12,5,1986112213,"""The Late Great Johnny Ace""",Musical Performance
12,5,198611227,,Weekend Update
12,5,1986112210,,Intro
12,5,1986112212,Automobile Club Of America,Commercial
12,5,198611226,The New York Word Exchange,Commercial
12,5,198611229,And So Adieu,Sketch
12,5,198611225,"""Diamonds on the Soles of Her Shoes""",Musical Performance
12,6,1986120614,"Halsey & Roarke, British Customs",Sketch
12,5,198611224,Hamlet,Sketch
12,6,1986120613,"""Roll With The Punches""",Musical Performance
12,5,198611222,,Monologue
12,6,1986120612,Church Potluck Luncheon,Sketch
12,5,198611223,Ticket Line,Sketch
12,6,1986120611,The Pat Stevens Show,Show
12,6,198612069,,Weekend Update
12,6,198612068,Mastermind,Sketch
12,6,198612067,"""Longest Night""",Musical Performance
12,6,198612066,,Intro
12,6,198612065,A Holiday Wish,Miscellaneous
12,6,1986120610,The Eggshell Family,Sketch
12,6,198612063,Couch Cushions,Sketch
12,7,1986121313,"""How Much Did You Get for Your Soul?""",Musical Performance
12,6,198612061,Stumblebums Anonymous,Cold Opening
12,7,1986121317,"""Rockin' Good Way""",Musical Performance
12,6,198612062,,Monologue
12,7,1986121315,Bob Roberts,Film
12,7,1986121314,Casting Director,Sketch
12,7,1986121316,Al-Anon,Commercial
12,7,1986121312,,Intro
12,7,1986121311,The Back Page,Sketch
12,7,1986121310,,Guest Performance
12,7,198612139,Movie Talk,Sketch
12,7,198612138,,Weekend Update
12,7,198612135,Blind Man,Sketch
12,7,198612137,Sideshow Of The Stars,Commercial
12,7,198612136,"""Don't Get Me Wrong""",Musical Performance
12,7,198612134,Derek Stevens,Sketch
12,7,198612133,McSooshi,Commercial
12,7,198612132,,Monologue
12,7,198612131,Iranian National Assembly,Cold Opening
12,8,1986122014,"""Zat You, Santa?""",Musical Performance
12,8,1986122013,The True Life Story Of Frankie Toussaint,Film
12,8,1986122012,"""I Found Love""",Musical Performance
12,8,1986122011,It's A Wonderful Life,Sketch
12,8,1986122010,Christmas Memories,Miscellaneous
12,8,198612209,Look At That!,Sketch
12,8,198612205,T.J. Hooker - Little Blue Riding Hood,Show
12,8,198612207,,Weekend Update
12,8,198612206,"""Shelter""",Musical Performance
12,8,198612208,Star Trek V: The Restaurant Enterprise,Sketch
12,8,198612204,Christmas Party,Sketch
12,8,198612203,16th Annual Star Trek Convention,Sketch
12,8,198612202,,Monologue
12,9,1987012413,Church Chat,Show
12,9,1987012415,"""In Love With Love""",Musical Performance
12,9,1987012416,United Way,Commercial
12,9,1987012412,Super Bowl Gambling Memories,Miscellaneous
12,9,1987012411,"Chick Hazard, Private Investigator",Sketch
12,9,198701248,"""French Kissin' in the USA""",Musical Performance
12,9,1987012410,,Weekend Update
12,9,198701247,The NFL Today,Show
12,9,198701249,Mace,Sketch
12,9,198701245,The Honest Man,Sketch
12,9,198701244,Bar,Sketch
12,9,198701243,Adobe,Commercial
12,9,198701246,Crack,Commercial
12,10,1987013114,SNL Memories,Miscellaneous
12,10,1987013112,"""Mandolin Rain""",Musical Performance
12,9,198701242,,Monologue
12,9,198701241,NFL Video Countdown,Cold Opening
12,10,198701319,,Weekend Update
12,10,1987013113,Asociacion Mexicana Del Riñon,Commercial
12,10,1987013111,Ticket Line,Sketch
12,10,1987013110,Chinese New Year,Sketch
12,10,198701316,,Intro
12,10,198701312,,Monologue
12,10,198701315,The Grenada Experience,Commercial
12,10,198701318,The Pat Stevens Show,Show
12,10,198701314,Synthesizer,Sketch
12,10,198701317,"""The Way It Is""",Musical Performance
12,10,198701311,Hip,Cold Opening
12,11,1987021415,"""Heart of Gold""",Musical Performance
12,11,1987021413,"""The Long Run""",Musical Performance
12,11,1987021412,Hardware Store,Sketch
12,11,1987021411,Sketch Artist,Sketch
12,11,198702149,,Weekend Update
12,11,1987021414,Miss Connie's Fable Nook,Sketch
12,11,198702148,"""War Games""",Musical Performance
12,11,198702145,Sports Illustrated Swimsuit Issue,Commercial
12,11,198702143,Amerida,Sketch
12,12,1987022115,"""Blue Eyes""",Musical Performance
12,11,198702147,Valentine's Day,Sketch
12,11,198702142,,Monologue
12,11,198702141,Heaven,Cold Opening
12,11,198702146,Jingle,Sketch
12,12,1987022114,Truck Stop Café,Sketch
12,12,1987022113,"""The Boyfriend Song""",Musical Performance
12,12,1987022111,Great Moments In The History Of White Trash,Miscellaneous
12,12,1987022110,"""Partners After All""",Musical Performance
12,12,198702219,Redneck Tanning Parlor,Sketch
12,12,198702218,,Weekend Update
12,12,198702217,Church Chat,Show
12,12,1987022112,Bar,Sketch
12,12,198702216,Great Moments In The History Of White Trash,Miscellaneous
12,12,198702214,Great Moments In The History Of White Trash,Miscellaneous
12,12,198702213,General Dynamics,Commercial
12,12,198702212,"""Nightlife""",Musical Performance
12,12,198702211,Afterlife Styles of The Rich and Famous,Cold Opening
12,13,1987022815,"""Right Next Door""",Musical Performance
12,12,198702215,Police Wire,Sketch
12,13,1987022816,Opera Singer Doctor,Sketch
12,13,1987022814,On Broadway,Show
12,13,1987022813,Washington Center Cosmetic Surgery,Commercial
12,13,1987022810,"""Stompin' 8H""",Musical Performance
12,13,198702289,Pet Chicken Shop,Sketch
12,13,198702288,,Weekend Update
12,13,1987022812,Let's Go To The Movies,Show
12,13,1987022811,Washington Center Cosmetic Surgery,Commercial
12,13,198702287,"""Smoking Gun""",Musical Performance
12,13,198702286,Dinner at the Van Halen's,Sketch
12,13,198702283,McSooshi,Commercial
12,13,198702281,Affair,Cold Opening
12,15,1987032813,UNLV,Miscellaneous
12,13,198702285,Discover,Show
12,13,198702284,Hard News Cafe,Sketch
12,13,198702282,,Monologue
12,15,1987032812,"""Juan (E. Mustaad)""",Musical Performance
12,15,198703288,,Weekend Update
12,15,198703286,"""J Mood""",Musical Performance
12,15,198703285,Church Chat,Show
12,15,1987032811,The Slave Drivers,Sketch
12,15,198703289,Brookfield Zoo Banquet,Sketch
12,15,198703284,The New Paper Chase,Sketch
10,1,1984100618,"""The Gap""",Musical Performance
10,1,1984100617,Running Late,Miscellaneous
12,15,198703282,,Monologue
12,15,198703281,Oral Roberts University,Cold Opening
12,15,198703283,The Fruiting,Commercial
10,1,1984100616,Book Beat,Show
10,1,1984100615,,Saturday Night News
10,1,1984100614,First Draft Theater,Sketch
10,1,1984100613,,Saturday Night News
10,1,1984100611,The Bulge,Film
10,1,1984100610,"""Hold Me Now""",Musical Performance
10,1,1984100612,Audience,Miscellaneous
10,1,198410069,Mondale & Ferraro,Miscellaneous
10,1,198410068,Audience,Miscellaneous
10,1,198410067,Synchronized Swimming,Film
10,1,198410066,Grandpa Howard,Sketch
10,1,198410063,Olympics 1984: A Special Report,Film
10,1,198410064,Rich Hall's Election Report,Miscellaneous
10,1,198410065,Wheel of Fortune Interview,Sketch
10,1,198410062,,Monologue
12,14,1987032110,Il Returno De Hercules,Sketch
10,1,198410061,Lifestyles of The Relatives of The Rich and Famous,Cold Opening
12,14,1987032111,Tough Parents,Sketch
12,14,198703217,,Weekend Update
12,14,198703219,"""When a Man Loves a Woman""",Musical Performance
12,14,198703215,Donahue,Show
12,14,198703214,One-Night Stand,Sketch
12,14,198703213,New York Telephone,Commercial
12,14,198703212,,Monologue
12,14,198703218,It's A Girl,Sketch
12,14,198703211,Contract,Cold Opening
10,2,1984101316,Fresh Baseball,Commercial
10,2,1984101315,SNL Mailbag,Miscellaneous
10,2,1984101313,Tippi Turtle,Cartoon
10,2,1984101312,Lost & Found,Sketch
10,2,1984101311,,Saturday Night News
10,2,1984101314,"""I Need You Tonight""",Musical Performance
10,2,1984101310,"""Lights Out""",Musical Performance
10,2,198410139,Negro Baseball,Film
10,2,198410134,An American Portrait,Miscellaneous
10,2,198410138,7x4,Game Show
10,2,198410137,The Mamie Eisenhower Center For The Dull,Commercial
10,2,198410136,L's,Sketch
10,2,198410135,Little League Trade,Sketch
10,2,198410133,"Snap, Crackle & Pop",Sketch
10,2,198410132,,Monologue
10,2,198410131,Password,Cold Opening
13,10,1988013013,,Goodnights
13,10,198801308,,Weekend Update
13,10,1988013012,The Garden,Film
13,10,1988013011,Master Thespian,Sketch
13,10,1988013010,"""Somewhere Down the Crazy River""",Musical Performance
13,10,198801309,Sitcom Actress,Sketch
13,10,198801307,"""Testimony""",Musical Performance
13,9,1988012313,I Wuv You,Sketch
13,8,1987121916,,Goodnights
13,9,1988012314,,Goodnights
13,7,1987121214,,Goodnights
13,6,1987120513,,Goodnights
13,5,1987112114,,Goodnights
13,4,1987111414,,Goodnights
13,3,1987103115,,Goodnights
13,2,198710249,"""Go Cut Creator Go""",Musical Performance
13,2,1987102413,Cat Dentist,Film
13,2,1987102412,"""This & That""",Musical Performance
13,2,1987102414,,Goodnights
13,2,1987102411,Joey Comes Home,Sketch
13,2,1987102410,Discover,Show
13,2,198710248,After The Date,Sketch
13,2,198710247,,Weekend Update
13,1,1987101714,,Goodnights
13,1,1987101713,Pumping Up With Hans & Franz,Show
13,1,1987101712,Adventures In The Lost Realm,Sketch
13,1,1987101711,"""Little Wing""",Musical Performance
13,1,1987101710,Permission To Speak Freely,Sketch
13,1,198710178,,Weekend Update
13,1,198710177,"""We'll Be Together""",Musical Performance
13,1,198710179,Bullets Aren't Cheap,Sketch
13,1,198710175,The NFL Today,Show
13,1,198710173,Gary Hart,Commercial
13,1,198710172,,Monologue
13,1,198710171,White House Dinner,Cold Opening
13,1,198710176,Slide Whistles,Sketch
13,2,198710245,Pitman And Bullock,Commercial
13,1,198710174,Common Knowledge,Game Show
13,2,198710243,Wall Street Week,Show
13,2,198710244,Church Chat,Show
13,3,1987103113,"""Double Trouble""",Musical Performance
13,2,198710242,,Monologue
13,2,198710241,Fatal Attraction II,Cold Opening
13,3,1987103114,Investment Firm,Sketch
13,3,1987103112,Mascot Ideas,Sketch
13,3,1987103111,The Pat Stevens Show,Show
13,3,1987103110,"Count Dracula, Self-Taught Auto Mechanic",Sketch
13,3,198710315,Don't Go Down To The Basement,Sketch
13,3,198710319,Marriage Counselor,Sketch
13,3,198710318,,Weekend Update
13,3,198710317,"""Strap Me In""",Musical Performance
13,3,198710316,Campfire Stories,Sketch
13,3,198710314,The Winning Spirit,Show
13,3,198710313,Nature's Broom,Commercial
13,3,198710311,"Lifestyles of the Rich, Famous and Scary",Cold Opening
13,4,1987111413,Mysterious Old Man,Sketch
13,4,1987111412,"""Suffer""",Musical Performance
13,3,198710312,,Monologue
13,4,1987111411,BeautyBath,Commercial
13,4,1987111410,Andre & Rex: Macho Hairstylists,Sketch
13,4,198711149,Out Of Gas,Film
13,4,198711148,Sweeney's Comeback,Sketch
13,4,198711146,"""The Right Thing""",Musical Performance
13,4,198711145,The Mountain Man,Sketch
13,4,198711143,Compulsion,Commercial
13,4,198711142,,Monologue
13,4,198711147,,Weekend Update
13,4,198711144,Death Be Not Deadly,Sketch
13,4,198711141,The Rolling Paper Chase,Cold Opening
13,5,1987112113,Peeping Tom,Sketch
13,5,1987112110,Country Through and Through,Musical Sketch
13,5,198711219,Mayflower Madam,Sketch
13,5,1987112112,Thought Bubble,Sketch
13,5,1987112111,"""I Found Someone""",Musical Performance
13,5,198711217,Ching Change,Sketch
13,5,198711218,,Weekend Update
13,5,198711216,"""We All Sleep Alone""",Musical Performance
13,5,198711215,Manufacturers of Machine Part Components United To Save Our Courts,Commercial
13,5,198711212,,Monologue
13,5,198711211,A Message From The Vice President,Cold Opening
13,5,198711213,Pumping Up With Hans & Franz,Show
13,6,1987120510,Ann Landers' Playhouse,Show
